object_id,ra,decl,gal_l,gal_b,ddf,hostgal_specz,hostgal_photoz,hostgal_photoz_err,distmod,mwebv,target
61540602,137.10938,-31.563116,257.1155,10.842503,0.0,0.439,0.3564,0.9393,41.3902,0.18,90
61547640,318.6914,-27.953188,18.718822,-42.373783,0.0,0.4591,0.3524,0.7638,41.3611,0.069,90
61676194,118.30078,-2.686724,222.5399,12.434626,0.0,0.0968,0.0987,0.1757,38.284,0.043,42
61700731,124.672134,-56.064457,271.04153,-11.168809,0.0,0.1155,0.0908,0.0288,38.0921,0.426,42
61803685,1.757812,-10.958863,87.94438,-70.75052,0.0,0.1712,0.1538,0.0186,39.3249,0.032,42
61843700,356.3086,3.284369,92.666336,-55.648148,0.0,0.2094,0.2139,0.0098,40.1195,0.041,42
61921641,50.925926,-44.399834,252.66771,-55.050312,0.0,0.6844,0.6988,0.0221,43.1422,0.012,90
62013544,159.60938,0.447628,247.25745,48.40219,0.0,0.6126,0.622,0.0386,42.8341,0.055,90
62044958,12.65625,0.74606,122.49729,-62.125004,0.0,0.0757,0.0536,0.0265,36.8927,0.019,42
62077340,287.22656,-13.094776,23.12795,-9.748042,0.0,0.1324,0.117,0.0205,38.6807,0.242,42
62086407,178.24219,-4.031936,276.3321,55.790676,0.0,0.2609,0.3254,1.2279,41.1596,0.022,90
62202304,28.828125,-16.1794,179.7112,-71.58889,0.0,0.129,0.0941,0.0523,38.1749,0.012,42
62242201,134.1211,-1.492246,229.83841,26.73246,0.0,0.1679,0.1849,0.0219,39.7664,0.018,90
62282842,121.28906,-14.631667,234.57796,9.035818,0.0,0.3579,0.388,0.0422,41.6067,0.067,90
62292927,292.32422,-8.989299,29.115047,-12.462473,0.0,0.1451,0.1581,0.0106,39.3914,0.235,90
62324231,74.88281,-9.140394,208.35416,-28.988726,0.0,0.2428,2.6887,1.1789,46.7392,0.078,42
62341610,341.1914,-13.86195,50.72289,-57.635265,0.0,0.31,0.3089,0.0099,41.0286,0.045,90
62352511,185.97656,-23.155577,294.74835,39.27829,0.0,0.264,0.4117,0.393,41.7582,0.059,90
62367836,332.05078,-6.579593,53.288063,-46.17347,0.0,0.268,0.2763,0.0224,40.7497,0.061,90
62404564,331.69922,-33.510056,12.438117,-54.136852,0.0,0.2669,0.3714,0.3199,41.4947,0.021,90
62522829,291.09375,-24.460293,13.996024,-17.74797,0.0,0.0682,0.0756,0.0093,37.6728,0.102,42
62573030,290.5664,-41.41119,356.78806,-23.024624,0.0,0.3362,0.357,0.0212,41.3944,0.078,90
62622592,120.58594,-10.04835,230.2243,10.792988,0.0,0.1909,0.1819,0.0067,39.7267,0.06,90
62695445,11.425781,-30.0,326.26862,-86.864426,0.0,0.4601,0.4855,0.0196,42.1848,0.02,90
62797090,314.1211,-40.620186,1.290891,-40.34832,0.0,0.3987,0.3921,0.0309,41.6334,0.031,42
62799017,219.01376,-49.31284,319.90182,10.080847,0.0,0.1955,0.1685,0.0592,39.5435,0.208,42
62987535,40.429688,-13.401351,190.38498,-60.82402,0.0,0.1281,0.1595,0.2724,39.412,0.022,42
63000969,307.4414,-2.388015,42.456165,-22.886538,0.0,0.2944,0.2355,0.1346,40.3554,0.091,90
63051618,240.46875,-32.266235,343.2831,15.303356,0.0,0.1443,0.1459,0.6908,39.2,0.175,42
63142088,164.88281,-23.480536,272.20773,32.630486,0.0,0.1175,0.1816,0.0465,39.7233,0.043,42
63270940,358.55505,-49.31284,325.53973,-65.228195,0.0,0.4157,0.384,0.0104,41.5797,0.007,90
63287280,91.51442,-51.255806,259.0483,-27.72407,0.0,0.1843,0.2336,0.0588,40.3355,0.041,42
63291592,325.01953,-23.317957,26.9586,-46.80814,0.0,0.3924,0.393,0.0273,41.6395,0.047,42
63377924,22.5,-4.031936,146.34161,-65.13612,0.0,0.3974,0.3551,0.2349,41.3806,0.037,90
63437265,31.041668,-49.70239,276.0787,-63.462612,0.0,0.4164,0.6169,0.0937,42.8123,0.015,90
63468554,345.9375,-38.11104,0.153754,-64.93035,0.0,0.1272,0.1291,0.0195,38.9113,0.009,90
63493736,320.625,-28.122234,18.980059,-44.07819,0.0,0.072,0.0763,0.0093,37.6934,0.08,42
63508871,262.05884,-48.72759,341.41455,-7.714086,0.0,0.5124,0.6773,0.0494,43.0595,0.281,90
63640268,342.77344,-36.23836,5.722488,-62.958168,0.0,0.294,0.3684,0.07,41.4745,0.011,42
63675288,22.675781,-1.492246,144.73804,-62.689766,0.0,0.1113,0.1341,0.0124,39.0006,0.031,42
63677512,357.01172,-9.291553,79.95153,-66.71493,0.0,0.1848,0.2214,0.451,40.2032,0.026,42
63710100,215.61612,-50.67416,317.3293,9.63545,0.0,0.2612,0.4738,0.1903,42.1213,0.337,42
63722367,333.10547,-11.71976,47.477863,-49.69199,0.0,0.1166,2.5381,0.6522,46.5876,0.034,42
63729957,104.49519,-51.255806,261.23776,-19.861301,0.0,0.1268,0.1365,0.0062,39.0427,0.068,42
63743124,204.60938,-27.784405,315.4743,33.940083,0.0,0.6208,0.6147,0.0098,42.8028,0.059,90
63753371,358.0664,-18.839405,61.18487,-74.07777,0.0,0.1634,2.4004,1.2101,46.4405,0.019,42
63799162,342.59766,-10.503271,57.3548,-57.02969,0.0,0.2706,0.1993,0.0415,39.9474,0.044,42
63998866,350.13943,-42.809296,346.6574,-65.79959,0.0,0.0809,0.0596,0.5232,37.132,0.011,42
64006420,85.95703,0.298417,204.77109,-14.855338,0.0,0.1935,0.1961,0.0119,39.9088,0.206,90
64021710,134.47266,-17.582775,244.39178,17.877056,0.0,0.5872,0.5812,0.0144,42.6553,0.164,90
64131159,327.65625,-4.929937,51.944756,-41.60157,0.0,0.4207,0.4073,0.5739,41.7308,0.028,90
64298890,339.10715,-42.609806,354.58426,-58.573727,0.0,0.1973,0.1832,0.1703,39.744,0.011,42
64299574,209.88281,-21.221792,323.46622,38.91951,0.0,0.3265,0.3372,0.0147,41.2497,0.056,90
64359093,47.839806,-51.642994,265.57498,-54.104008,0.0,0.6234,0.5884,0.0436,42.6877,0.019,42
64379782,185.80078,-35.685333,296.50955,26.834066,0.0,0.1094,0.2854,0.3395,40.831,0.062,42
64427384,190.54688,-15.558919,299.64874,47.25385,0.0,0.0603,0.0837,0.014,37.9039,0.043,42
64432366,10.722656,-21.702768,102.751595,-84.23657,0.0,0.3022,2.6944,1.1169,46.7447,0.014,90
64466592,41.308594,-20.423615,204.62932,-63.181824,0.0,0.5076,0.4694,0.3969,42.0971,0.033,90
64500739,88.06641,-17.270004,222.34357,-20.632038,0.0,0.377,0.4078,0.102,41.734,0.068,90
64584558,85.42969,-24.132875,228.29515,-25.449512,0.0,0.2686,0.2777,0.3789,40.7625,0.021,42
64625271,116.89453,1.193748,218.35135,13.019855,0.0,0.2966,0.2899,0.8356,40.8694,0.086,90
64674300,238.35938,-29.48446,343.85196,18.577276,0.0,0.5335,0.4783,0.0657,42.146,0.132,42
64747293,338.02734,-9.896853,53.910427,-52.942303,0.0,0.4314,0.386,0.0201,41.5935,0.041,90
64777436,311.48438,2.836105,49.583675,-23.78374,0.0,0.4723,0.5026,0.036,42.2746,0.102,42
64786413,41.835938,2.836105,170.49136,-49.030872,0.0,0.1478,0.0945,0.8379,38.1838,0.046,90
64956496,173.05971,-52.60899,290.9308,8.407505,0.0,0.3779,0.3419,0.9213,41.2846,0.247,90
64980367,286.82773,-45.389202,351.82077,-21.58408,0.0,0.4158,0.3844,0.0531,41.5828,0.07,90
65031744,71.71875,-27.11186,227.33798,-38.132507,0.0,0.6065,0.59,0.0287,42.6946,0.026,42
65082632,195.64453,-29.313198,305.8441,33.49555,0.0,0.1618,0.1742,0.0081,39.6235,0.071,90
65114256,185.44922,-19.78805,293.45206,42.537437,0.0,0.3887,0.5003,0.3934,42.2628,0.043,42
65230573,263.3203,2.836105,26.369513,18.654135,0.0,0.1781,2.3624,0.594,46.3985,0.132,42
65333415,328.32236,-61.943836,330.47504,-44.488983,0.0,0.6786,0.6899,0.0084,43.1082,0.029,90
65381947,353.67188,1.64151,87.15912,-55.80606,0.0,0.2083,0.1831,0.0674,39.7435,0.037,42
65406030,358.41797,-17.582775,65.54123,-73.60668,0.0,0.4227,0.4216,0.045,41.8196,0.022,90
65415763,335.7422,-2.238686,61.517265,-46.631172,0.0,0.7548,0.7252,0.0131,43.241,0.062,42
65525730,175.42969,-36.609226,287.64935,24.184875,0.0,0.0781,0.0962,0.021,38.226,0.092,42
65645696,219.72656,-27.784405,330.22903,29.329582,0.0,0.3403,0.3231,0.0908,41.1417,0.09,90
65873581,55.01953,-30.345182,228.18266,-53.102116,0.0,0.4096,0.3322,0.0489,41.2116,0.011,90
65899705,27.070312,-35.136116,249.82935,-75.460976,0.0,0.3787,0.5357,0.1558,42.4413,0.014,90
65979030,160.13672,-19.471222,265.18646,33.63688,0.0,0.3073,0.303,0.0094,40.98,0.041,90
66000729,156.97266,-8.989299,253.96829,39.862225,0.0,0.294,0.3157,0.0201,41.0839,0.038,90
66041568,42.36328,-32.08995,231.05821,-63.958305,0.0,0.5717,0.5806,0.0124,42.6523,0.027,90
66051352,117.08145,-48.72759,262.20898,-11.447965,0.0,0.1705,0.5515,0.1429,42.5176,0.182,42
66209070,63.28125,-32.266235,232.32835,-46.29475,0.0,0.1698,0.181,0.0118,39.7149,0.016,42
66221774,347.16797,-32.442867,13.277903,-67.13896,0.0,0.2076,0.1891,0.0185,39.8203,0.014,90
66249054,289.86328,-26.610098,11.467044,-17.533813,0.0,0.0505,0.0739,0.014,37.6205,0.104,42
66252300,30.410156,-5.979157,164.37323,-63.054974,0.0,0.3044,0.3059,0.049,41.0043,0.021,90
66385558,99.31641,-29.313198,238.21944,-15.73568,0.0,0.3727,0.4026,0.0194,41.7011,0.054,42
66400014,110.74219,-30.865255,243.90077,-7.420912,0.0,0.1024,0.1356,0.0195,39.0271,0.181,42
66425158,168.22266,-30.0,278.74908,28.203041,0.0,0.193,0.1655,1.2752,39.4999,0.06,42
66425544,27.597656,-12.329984,168.84221,-69.7555,0.0,0.4663,0.4496,0.0146,41.9854,0.023,90
66594085,56.42578,-3.284369,190.86974,-42.061665,0.0,0.3783,0.3862,0.0096,41.5945,0.103,90
66677833,75.76172,-39.83844,243.9278,-37.1139,0.0,0.3431,0.2481,0.4442,40.4829,0.022,90
66716030,136.58203,-27.279613,253.501,13.305935,0.0,0.2332,0.2595,0.0518,40.5941,0.123,42
66847793,17.929688,-38.491302,283.71268,-77.86984,0.0,0.1609,0.1836,0.0495,39.75,0.013,42
66874784,165.9375,-32.266235,277.87476,25.313158,0.0,0.0934,0.2746,0.6609,40.7344,0.073,42
66965738,189.84375,-22.185358,299.25327,40.600212,0.0,0.2485,0.4042,0.2577,41.7112,0.047,90
67240327,170.15625,-28.461132,279.79138,30.297817,0.0,0.2867,0.2854,0.0089,40.8305,0.06,42
67241270,177.35294,-48.72759,292.50922,12.884887,0.0,0.2055,0.1306,0.0509,38.9379,0.104,42
67300662,180.8789,-18.839405,287.4556,42.587643,0.0,0.4581,0.4609,0.0117,42.0498,0.039,90
67321542,296.89453,-39.450893,0.275335,-27.15515,0.0,0.3707,0.3807,0.0434,41.558,0.067,90
67406546,296.1914,-39.83844,359.70596,-26.724232,0.0,0.311,0.4852,0.2845,42.183,0.071,42
67507321,272.8125,-57.399525,336.7268,-17.487045,0.0,0.3663,0.4403,0.4301,41.9315,0.087,42
67713721,91.86391,-58.730057,267.47757,-28.545465,0.0,0.8947,0.8163,0.0321,43.5565,0.031,42
67834423,131.83594,-26.443335,250.1116,10.543976,0.0,0.5762,0.5671,0.0228,42.5905,0.086,90
67916316,98.08594,-28.122234,236.64449,-16.275068,0.0,0.1827,0.1717,0.0173,39.588,0.044,42
67955260,275.1081,-55.682144,338.90207,-17.994907,0.0,0.3372,0.3121,0.3297,41.0546,0.114,90
67956884,7.734375,1.342993,112.281586,-61.104122,0.0,0.0806,0.0825,0.7569,37.8723,0.02,42
67962052,34.453125,2.238686,161.66801,-54.00642,0.0,0.0657,0.1119,0.2721,38.5763,0.032,42
67962803,220.95703,-18.524391,336.84827,36.837906,0.0,0.1599,0.158,0.013,39.3895,0.078,42
68037913,191.77734,-8.385539,301.08948,54.470722,0.0,0.283,0.3672,0.305,41.4659,0.027,90
68068114,184.92188,-32.266235,295.1729,30.126715,0.0,0.0814,0.0978,0.0235,38.2642,0.074,42
68143849,292.16418,-52.60899,345.06982,-26.722235,0.0,0.7923,0.7789,0.0455,43.4314,0.045,42
68160966,178.29832,-45.389202,292.33258,16.280455,0.0,0.1363,0.1849,0.3374,39.7664,0.096,90
68210498,337.92856,-50.86816,341.42377,-54.507572,0.0,0.2726,0.2761,0.0169,40.7482,0.01,42
68270337,301.4189,-48.532253,350.6535,-31.95577,0.0,0.344,0.3017,0.8018,40.9698,0.045,90
68328912,330.1172,-3.732834,55.120533,-42.99381,0.0,0.4334,0.5081,0.2169,42.3033,0.075,90
68345593,75.58594,-0.74606,200.41278,-24.43937,0.0,0.2367,0.2452,0.0292,40.4541,0.061,42
68490100,11.815642,-56.827923,304.08438,-60.290985,0.0,0.7045,0.705,0.0159,43.1659,0.019,90
68535149,104.765625,-23.480536,234.83244,-8.889492,0.0,0.1834,0.2182,0.0799,40.1677,0.169,90
68550949,317.63672,-22.024313,25.995277,-39.91025,0.0,0.1092,0.0799,0.0191,37.7985,0.037,42
68625088,59.765625,-54.34091,264.75974,-46.46453,0.0,0.2943,0.2321,0.1646,40.3195,0.017,90
68633843,64.86328,-2.089372,195.44733,-34.342937,0.0,0.3487,0.3388,0.0116,41.2617,0.073,90
68637164,296.1914,-17.89609,22.323757,-19.597744,0.0,0.3221,0.3435,0.008,41.2962,0.1,90
68643457,281.42578,-21.381943,13.13404,-8.366764,0.0,0.1224,0.1364,0.0139,39.0404,0.32,90
68656761,157.85156,-9.140394,254.939,40.33637,0.0,0.3717,0.321,0.1246,41.1255,0.041,90
68670128,169.27734,-29.656013,279.53525,28.894844,0.0,0.1037,0.0753,1.117,37.6638,0.063,42
68679949,35.683594,-13.248015,184.41664,-64.55095,0.0,0.2969,0.3558,0.148,41.386,0.015,90
68843297,11.601562,-34.77202,310.64734,-82.280716,0.0,0.2525,0.5793,0.1903,42.6465,0.017,90
68973156,298.65234,-6.880079,33.92705,-17.163439,0.0,0.5443,0.5306,0.0141,42.4164,0.196,90
68988673,165.9375,-11.567418,265.36884,43.312984,0.0,0.1965,0.2091,0.017,40.0646,0.039,42
68996522,136.9336,-13.86195,242.76913,22.015705,0.0,0.1543,0.137,0.0224,39.0518,0.05,90
68998971,68.37891,-9.896853,205.81873,-35.080055,0.0,0.1455,0.1417,0.024,39.1317,0.051,42
69002052,217.96875,-36.609226,324.48984,22.022633,0.0,0.3833,0.4036,0.0175,41.7073,0.057,90
69037033,88.41797,-34.590576,240.24113,-26.20513,0.0,0.4806,0.4194,0.0378,41.8064,0.037,90
69070587,305.33203,-32.442867,9.973911,-32.121174,0.0,0.5192,0.538,0.0365,42.4526,0.107,90
69137576,73.51852,-44.399834,249.56178,-39.095592,0.0,0.3605,0.4167,0.3431,41.7895,0.008,90
69184001,345.9375,-38.11104,0.153754,-64.93035,0.0,0.3561,0.5229,0.781,42.378,0.009,90
69192758,222.71484,0.596842,355.12805,50.9486,0.0,0.1998,0.2013,0.0066,39.9717,0.038,42
69217524,76.44105,-47.161343,253.13596,-37.12806,0.0,0.3169,0.3332,0.0081,41.2195,0.011,90
69253887,32.5,-53.18726,279.0647,-60.148193,0.0,0.0767,0.053,0.0138,36.8666,0.022,90
69285064,152.57812,-9.442778,250.41914,36.50859,0.0,0.1669,0.1803,0.0091,39.7056,0.052,90
69353018,319.5703,-19.629557,29.729681,-40.864914,0.0,0.2635,0.3647,1.3432,41.4488,0.035,90
69370664,161.71875,-40.817047,278.88486,16.16675,0.0,0.3889,0.368,0.0245,41.4718,0.085,42
69373577,20.917969,-25.613083,202.8914,-82.62431,0.0,0.1845,0.1837,0.0043,39.7512,0.012,90
69489397,343.30078,-8.687297,60.782524,-56.527203,0.0,0.238,0.2796,0.3083,40.7799,0.036,42
69495169,306.38672,-11.71976,32.76908,-26.134846,0.0,0.3515,0.3907,0.1522,41.6241,0.043,90
69508592,243.63281,-33.331287,344.49417,12.690606,0.0,0.3098,0.3245,0.4153,41.1531,0.243,90
69562605,358.41797,-17.582775,65.54123,-73.60668,0.0,0.4237,0.4632,1.3932,42.0626,0.022,90
69598526,159.60938,-17.426323,263.24313,34.999245,0.0,0.1008,0.1248,0.0148,38.8311,0.047,42
69659448,95.09766,-0.298417,209.64252,-7.040503,0.0,0.1205,0.0887,0.0117,38.0392,0.407,42
69727089,122.69531,-0.74606,222.95859,17.219519,0.0,0.0732,0.0566,0.0124,37.0127,0.026,90
69772173,279.4922,-35.869247,359.05222,-12.992108,0.0,0.0861,0.12,0.011,38.7396,0.119,42
69998442,358.2422,-18.052954,63.849564,-73.759,0.0,0.378,0.3381,0.0264,41.2567,0.021,90
70055532,74.17969,-11.26298,210.21754,-30.527464,0.0,0.3058,0.4799,0.2845,42.1546,0.091,90
70136369,155.03906,-25.1177,264.6679,26.29532,0.0,0.1501,2.5366,1.0515,46.5861,0.058,90
70189146,193.35938,-34.048595,303.4047,28.821318,0.0,0.3096,0.2908,0.0097,40.8779,0.056,90
70270634,298.82812,-13.708317,27.48668,-20.238573,0.0,0.2583,0.2634,0.005,40.6314,0.159,90
70317034,293.50748,-52.60899,345.2288,-27.525574,0.0,0.2482,0.5486,0.1638,42.5034,0.047,90
70505278,66.09375,-39.25793,242.49663,-44.509106,0.0,0.5824,0.9602,0.2678,43.9911,0.024,90
70533944,195.64453,-34.590576,305.53394,28.224882,0.0,0.1702,0.1196,0.0215,38.7327,0.052,90
70576635,38.14453,-34.953865,239.09315,-67.04357,0.0,0.0697,1.3086,1.0438,44.8229,0.018,42
70611740,349.6289,1.492246,81.19966,-53.67601,0.0,0.1543,0.1765,0.3521,39.6551,0.034,42
70665843,208.65234,-16.957764,323.9009,43.32702,0.0,0.4172,0.4962,0.8619,42.2412,0.067,90
70718336,31.041668,-49.70239,276.0787,-63.462612,0.0,0.1271,0.1091,0.0242,38.5179,0.015,42
70779589,153.10547,-1.492246,243.23555,42.230404,0.0,0.4402,0.4541,0.0216,42.0112,0.049,90
70987540,38.320312,-25.1177,213.66997,-67.09063,0.0,0.1425,0.1189,0.2876,38.7178,0.019,42
71037110,121.99219,-17.426323,237.34416,8.14937,0.0,0.3716,0.3465,0.326,41.3189,0.104,90
71098197,46.054688,-38.491302,243.71375,-60.079803,0.0,0.5847,0.5787,0.1027,42.6436,0.013,42
71117832,32.51953,-8.084014,170.92621,-63.367603,0.0,0.2129,0.196,0.0137,39.9068,0.018,90
71132525,36.674007,-47.55368,266.9402,-62.37311,0.0,0.1369,0.1354,0.0621,39.0236,0.014,42
71171595,102.12891,-40.228184,249.69518,-17.6471,0.0,0.2122,0.1941,0.0133,39.8833,0.082,42
71323295,352.96875,-19.629557,51.05473,-70.29474,0.0,0.1499,0.1317,0.0168,38.9582,0.029,90
71328417,308.14453,-41.810314,359.3089,-35.96734,0.0,0.2123,0.2214,0.009,40.2037,0.033,90
71421087,187.91016,-13.554784,295.58197,49.03423,0.0,0.3258,0.2958,0.0381,40.9205,0.042,90
71503431,183.51562,-2.537361,284.57764,58.99604,0.0,0.2571,0.2295,0.9751,40.2917,0.026,42
71521763,274.87012,-46.76848,347.3654,-14.329559,0.0,0.1891,0.1791,0.0156,39.6892,0.076,42
71565997,171.21094,2.238686,259.45227,57.60692,0.0,0.2951,0.3467,0.0213,41.3198,0.024,90
71627745,286.875,-16.1794,20.151003,-10.772659,0.0,0.462,0.4981,0.1204,42.2513,0.138,90
71740669,60.117188,-19.9467,213.98618,-46.332397,0.0,0.3932,0.3933,0.0101,41.6414,0.041,90
71816360,171.5625,-40.033035,285.72076,19.974571,0.0,0.171,0.1627,0.0056,39.4599,0.111,42
71843921,339.78516,-19.78805,39.402313,-58.88256,0.0,0.3531,0.2969,0.2976,40.9296,0.024,90
71856115,269.44672,-44.20153,347.9741,-9.782322,0.0,0.2493,0.265,0.1023,40.6462,0.189,90
72009300,37.20297,-52.41601,273.84213,-58.86059,0.0,0.1565,0.149,0.0332,39.2496,0.027,42
72040403,68.582886,-55.29944,264.15176,-41.317146,0.0,0.1202,0.1174,0.4578,38.6883,0.01,42
72095866,192.48047,-4.780192,302.2174,58.08945,0.0,0.2155,0.2704,0.0207,40.696,0.031,90
72147416,14.0625,-1.342993,125.69503,-64.18892,0.0,0.0488,0.0693,0.015,37.4719,0.032,42
72147688,333.23685,-54.72463,338.0468,-50.188335,0.0,0.3967,0.4066,0.0178,41.7262,0.016,90
72162556,71.50307,-59.867073,269.55072,-38.818146,0.0,0.3131,0.3482,0.0432,41.3308,0.026,90
72208309,166.11328,-9.291553,263.7828,45.29329,0.0,0.6723,0.736,0.0381,43.2803,0.043,90
72283619,289.33594,-38.873585,359.09808,-21.366434,0.0,0.0253,0.0463,0.0151,36.5614,0.25,42
72341756,105.82031,-34.048595,244.96992,-12.545434,0.0,0.7084,0.7071,0.0195,43.1735,0.13,90
72364882,181.23047,-28.63099,290.73407,33.136593,0.0,0.3398,0.3512,0.0376,41.3529,0.056,90
72587600,16.875,-10.04835,136.1919,-72.5053,0.0,0.1182,0.1144,0.7903,38.6278,0.031,42
72639559,39.902344,-12.635625,188.49316,-60.83631,0.0,0.1342,0.1403,0.0229,39.107,0.024,42
72722865,202.85156,-26.443335,313.94327,35.57237,0.0,0.3595,0.369,0.2735,41.4787,0.054,90
72733015,356.48438,3.732834,93.29597,-55.324673,0.0,0.1174,0.0962,0.1198,38.2248,0.047,42
72770043,120.234375,-4.630479,225.24132,13.184765,0.0,0.3831,0.3622,0.0383,41.4313,0.04,90
72810857,203.3789,-20.423615,316.1101,41.368916,0.0,0.2084,0.3125,0.0261,41.058,0.068,42
72865069,190.01953,-28.29155,299.89688,34.513245,0.0,0.6869,0.6189,0.2384,42.8208,0.063,42
72943445,336.97266,-31.388166,16.43775,-58.54165,0.0,0.3519,0.3921,0.2744,41.6335,0.012,90
73010689,48.867188,-24.78856,217.03322,-57.64954,0.0,0.4275,0.4478,1.0343,41.9753,0.013,90
73022626,358.76953,-18.839405,62.586998,-74.62534,0.0,0.3021,0.3056,0.0567,41.0022,0.017,90
73077610,115.83984,-3.882372,222.41783,9.704914,0.0,0.2251,0.2222,0.0102,40.2128,0.106,90
73141463,92.98828,-28.29155,235.07297,-20.515821,0.0,0.2646,0.2621,0.0148,40.6187,0.026,90
73287744,191.95312,-28.801123,301.97318,34.063877,0.0,0.4691,0.5024,0.3608,42.2734,0.066,90
73289331,184.39536,-49.896984,297.3564,12.60789,0.0,0.1823,0.1964,0.0155,39.9121,0.152,42
73291580,307.6172,-9.745426,35.334625,-26.39246,0.0,0.459,0.3838,0.0145,41.5785,0.062,90
73338436,165.23438,-10.351558,263.6347,43.928566,0.0,0.7163,0.6886,0.0165,43.1031,0.029,90
73342276,38.671875,-27.447618,219.71318,-67.09941,0.0,0.1709,0.2273,0.0175,40.2678,0.015,42
73345291,147.48047,-7.481631,244.49016,34.086582,0.0,0.3275,0.5148,0.6107,42.3372,0.146,90
73501891,329.30963,-45.191612,353.55496,-51.08611,0.0,0.1694,0.1578,0.0089,39.387,0.013,42
73557446,97.20703,-33.15289,241.25911,-18.829617,0.0,0.4187,0.3968,0.0176,41.6637,0.057,42
73569281,78.92578,-36.79533,240.67274,-34.210625,0.0,0.1735,0.176,0.0113,39.6478,0.032,90
73580588,199.51172,2.089372,318.33612,64.1624,0.0,0.3306,0.2997,0.0125,40.9527,0.025,90
73693128,71.54297,-4.780192,202.15704,-29.93218,0.0,0.8631,1.6255,0.2116,45.4042,0.032,42
73780016,174.02344,-31.563116,284.66785,28.622503,0.0,0.4666,0.4914,0.0269,42.216,0.05,42
73799799,64.51172,-38.300922,241.10184,-45.720753,0.0,0.3025,0.3156,0.0446,41.0827,0.022,90
73815467,70.48828,-40.620186,244.5133,-41.18932,0.0,0.6352,0.6167,0.0294,42.8113,0.018,90
73851761,232.91016,0.0,4.454518,42.94251,0.0,0.1764,0.194,0.0083,39.883,0.066,90
73919673,292.67578,-26.944359,12.114656,-19.991484,0.0,0.4259,0.4508,0.0578,41.9922,0.08,90
73946376,43.76953,-23.317957,212.08403,-61.849686,0.0,0.14,0.2993,0.6859,40.9493,0.027,42
74103193,332.57812,-22.508005,31.077742,-53.301453,0.0,0.3981,0.3953,0.0107,41.654,0.022,90
74112429,40.518673,-44.796005,258.8778,-61.722244,0.0,0.3219,0.3277,0.0264,41.1771,0.018,90
74122020,13.78125,-60.43444,302.1038,-56.68788,0.0,0.3716,0.3392,0.0104,41.2644,0.014,90
74152447,148.1836,-39.83844,269.54352,11.176639,0.0,0.0905,0.1251,0.0108,38.8374,0.222,42
74196652,333.28125,1.342993,63.232426,-42.46095,0.0,0.2819,0.3198,0.5471,41.1161,0.029,90
74202785,348.75,-5.229529,72.26642,-58.269478,0.0,0.5356,1.4591,0.3282,45.1149,0.036,90
74271799,232.73438,-27.11186,341.44525,23.58829,0.0,0.1566,0.1482,0.1099,39.238,0.172,42
74285001,77.4,-47.945496,254.1358,-36.501152,0.0,0.4788,0.3885,0.8361,41.6095,0.01,90
74516485,190.62231,-46.37508,301.3226,16.468702,0.0,0.1133,0.0932,0.0131,38.1528,0.102,42
74646668,51.152344,-23.969482,216.42258,-55.43828,0.0,0.2016,0.2119,0.1485,40.0973,0.016,90
74733910,174.02344,-38.491302,287.1096,22.054499,0.0,0.2157,0.2189,0.1539,40.1757,0.097,42
74738077,135.17578,-9.291553,237.66913,23.32314,0.0,0.3063,0.5968,0.6666,42.725,0.034,90
74752477,107.22656,-25.44773,237.61365,-7.74338,0.0,0.2675,0.5589,0.12,42.5525,0.271,90
74778573,256.8164,-0.596842,19.808321,22.7043,0.0,0.2277,0.1735,1.1527,39.613,0.324,90
74831033,275.30566,-47.161343,347.12228,-14.76235,0.0,0.1143,0.1357,0.4256,39.0288,0.083,42
74917743,288.45703,-28.971533,8.684099,-17.266321,0.0,0.2895,0.5099,0.1217,42.3121,0.12,90
74971609,226.40625,-27.11186,336.40726,26.900196,0.0,0.1052,0.1036,0.0145,38.398,0.123,42
74987849,58.770493,-56.064457,267.39,-46.386246,0.0,0.6412,0.6304,0.0229,42.8694,0.014,42
75023817,305.15625,-7.331168,36.549767,-23.146914,0.0,0.2289,0.2312,0.0129,40.3098,0.036,90
75030174,96.50391,-31.03924,238.94948,-18.634514,0.0,0.1332,0.1358,0.0075,39.0306,0.045,42
75090517,220.2539,-5.379379,346.2088,48.06953,0.0,0.1724,0.172,0.0198,39.5921,0.051,90
75093886,308.0357,-42.609806,358.31607,-35.969013,0.0,0.1969,0.5918,0.2603,42.7026,0.042,90
75163088,290.91797,-27.279613,11.181201,-18.655586,0.0,0.6612,0.6828,0.0342,43.081,0.093,90
75249509,207.77344,-15.249383,323.5724,45.21811,0.0,0.3667,0.3754,0.0113,41.5222,0.067,90
75375051,75.76172,-23.317957,224.10991,-33.557953,0.0,0.4414,0.4711,0.6682,42.1066,0.031,90
